3104.7 1466.1
3104.7 1131.3
3110.2 1777.5
3111.2 1524.6
3117.7 1443.3
3117.7 1154.1
3124.2 1212.6
3124.2 1547.3
3127.5 1417.3
3127.5 1261.3
3129.3 1580.6
3129.3 2368.0
3130.7 1466.1
3130.7 1131.3
3135.6 2234.7
3135.6 1968.0
3135.6 2603.0
3135.6 1625.1
3135.6 1606.0
3137.2 1524.6
3137.2 1235.3
3139.9 1375.4
3142.0 2717.3
3143.7 1443.3
3143.7 1154.1
3148.3 1682.2
3150.2 1212.6
3150.2 1547.3
3154.7 1320.3
3156.7 1466.1
3156.7 1131.3
3161.0 1777.5
3161.0 1390.1
3163.2 1524.6
3163.2 1235.3
3169.7 1443.3
3169.7 1154.1
3173.7 1288.5
3176.2 1212.6
3176.2 1547.3
3182.7 1466.1
3182.7 1131.3
3189.2 1524.6
3189.2 1235.3
3195.7 1443.3
3195.7 1154.1
3199.1 1409.2
3199.1 1720.3
3199.1 1663.2
3202.2 1212.6
3202.2 1547.3
3205.5 983.7
3208.7 1466.1
3208.7 1131.3
3211.8 2730.0
3215.2 1524.6
3215.2 1235.3
3218.2 1663.2
3218.2 1098.0
3221.7 1443.3
3221.7 1154.1
3224.5 2488.7
3228.2 1212.6
3228.2 1547.3
3230.9 1955.3
3234.7 1466.1
3234.7 1131.3
3237.2 1409.2
3237.2 1853.7
3241.2 1524.6
3241.2 1235.3
3243.6 1323.1
3247.7 1443.3
3247.7 1154.1
3254.2 1212.6
3254.2 1547.3
3260.7 1466.1
3260.7 1131.3
3267.2 1524.6
3267.2 1235.3
3269.0 1352.0
3269.0 1834.6
3273.7 1443.3
3273.7 1154.1
3280.2 1212.6
3280.2 1547.3
3281.7 1777.5
3283.5 1417.3
3283.5 1261.3
3286.7 1466.1
3286.7 1131.3
3293.2 1524.6
3293.2 1235.3
3294.4 1796.5
3294.4 1593.3
3294.4 1053.6
3299.7 1154.1
3306.2 1212.6
3306.2 1547.3
3307.1 1834.6
3307.1 1618.7
3309.5 1427.1
3309.5 1401.1
3309.5 1375.1
3309.5 1349.1
3309.5 1323.1
3309.5 1297.1
3309.5 1271.1
3312.7 1466.1
3312.7 1131.3
3326.1 1853.7
3332.2 1440.1
3332.2 1414.1
3332.2 1388.1
3332.2 1362.1
3332.2 1336.1
3332.2 1310.1
3332.2 1284.1
3332.2 1258.1
3332.2 1232.1
3332.2 1547.3
3338.7 1131.3
3338.8 1758.4
3345.2 1524.6
3345.2 1154.1
3351.5 2031.5
3351.5 1821.9
3351.5 1802.9
3358.2 1547.3
3364.2 1834.6
3364.2 2622.0
3364.2 1015.5
3364.7 1131.3
3376.9 1567.9
3383.3 1028.2
3390.7 1479.1
3390.7 1433.6
3390.7 1407.6
3390.7 1381.6
3390.7 1355.6
3390.7 1329.6
3390.7 1303.6
3390.7 1277.6
3390.7 1251.6
3390.7 1199.6
3396.0 1968.0
3396.0 1053.6
3396.0 1123.4
3408.7 1891.8
3408.7 875.8
3408.7 1161.5
3413.5 1498.6
3413.5 1472.6
3413.5 1446.6
3413.5 1420.6
3413.5 1394.6
3413.5 1368.6
3413.5 1342.6
3413.5 1316.6
3413.5 1290.6
3413.5 1264.6
3413.5 1238.6
3413.5 1212.6
3413.5 1186.6
3434.1 2202.9
3434.1 2101.3
3440.4 1402.8
3446.8 2044.2
3459.5 1879.1
3459.5 1199.6
3459.5 920.2
3472.2 1821.9
3472.2 1174.2
3478.5 1250.4
3484.9 1339.3
3484.9 1199.6
3497.6 1028.2
3510.3 1015.5
3516.6 1072.6
3529.3 1155.2
3542.0 1294.9
3548.4 1142.5
3554.7 1123.4
3567.4 1104.4
3599.2 1364.7
3599.2 1631.4
3611.9 1313.9
3643.6 1891.8
3643.6 1707.6
3694.4 1301.2
3745.2 1275.8
3745.2 1021.8
